SMILES,Value,CASRN,MW,-log_value
C=CC1=CC=C(C=C1)OCC1CO1,1000.0,2653-39-6,176.23,-0.7539201587762334
FC(Cl)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,500.0,422-81-1,303.18,-0.2172694557141447
CN(N=O)C1CCCCC1,30.0,5432-28-0,142.23,0.6758699553189567
O=C1C=CC(=O)N1CCCCCCN1C(=O)C=CC1=O,550.0,4856-87-5,276.32,-0.29895036927086027
OC(=O)C1=CC2=CC=CC=C2OC1=O,200.0,531-81-7,190.16,-0.02191082694385734
CNCC(O)C1C=C(O)C=CC=1,350.0,59-42-7,167.23,-0.3207538545861409
CC1=NC2C(=CC=CC=2C)[Se]1,1060.0,2818-89-5,210.15,-0.7027764709233144
CC(CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O)=CC(=O)OCCCCCCCCC(O)=O,5000.0,12650-69-0,500.7,-0.9993924129371097
CNC1=C(Cl)C=C(C=C1Cl)C(=O)NC1CC1,262.0,60439-52-3,259.15,-0.004750078144195518
CN(N=O)C1C=CC(=CC=1)N=O,1370.0,99-80-9,165.17,-0.9187893983706263
CC(C)NNCS(O)(=O)=O,330.0,63884-40-2,168.25,-0.292558866981873
C[Si]1(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O[Si](C)(CCC(F)(F)F)O1,180.0,2374-14-3,468.6,0.41552977915763795
COP(N)(=S)OC1C=CC(=CC=1Cl)C(C)(C)C,820.0,5902-52-3,293.78,-0.4457916258896255
CCCCCCCCOP(O)(=O)OCCC(Cl)Cl,10300.0,117617-70-6,321.21,-1.5060481673101869
CC1=NC(=O)N(C(C)C)C(=O)C1Br,3400.0,314-42-1,247.11,-1.1385885963389084
CC(=O)OC1=C(C=C(Cl)C=C1Br)C(=S)NC1C=CC(Br)=CC=1,3000.0,23233-88-7,463.58,-0.8109965635734899
CCSC(=S)N(CC)CC,712.0,11/8/4740,177.37,-0.6035998276125706
S=C1NC(=S)NC(=S)N1,9500.0,638-16-4,177.3,-1.72901486968793
OCN1C(NC(=O)NCNC(=O)NC2C(=O)NC(=O)N2CO)C(=O)NC1=O,11300.0,39236-46-9,388.35,-1.4638551339928665
OCCN(CC(O)=O)CCN(CC(O)=O)CC(O)=O,10000.0,139-89-9,278.3,-1.555486793665957
COC(=O)CC(=O)OC,5331.0,108-59-8,132.13,-1.6058072475353236
CC1C=C(C=C(C)C=1SC)OP(=S)(OC)OC,1000.0,55-37-8,292.39,-0.5340374847206221
SCC1C=CC=CC=1,493.0,100-53-8,124.22,-0.598655394367698
O=C1C(C2C(Cl)=CC=CC=2Cl)C(=O)C2=CC=CC=C12,470.0,55994-28-0,291.13,-0.20801089755652702
CC1C=CC(=CC=1)C(=O)C1=CC=C(CC(=O)NCC(=O)NC2=CC=CC(C)=C2C)N1C,1300.0,98124-08-4,417.55,-0.4932348642862192
CC(O)CN(C)C1=CC=C(NN)N=N1,1230.0,56393-22-7,197.28,-0.7948220521877415
OC(=O)CF,0.1,62-74-8,78.05,2.8923729073984363
CC1=CC(=CC(C)=C1)OC(=O)NC,542.0,2655-14-3,179.24,-0.4805643512973813
CC1=CC=C(C=C1O)C(C)C,810.0,499-75-2,150.24,-0.731699443956614
CN1CC2=CC=CC=C2C(=O)C2C=C(CC(O)=O)C=CC1=2,840.0,68787-95-1,281.33,-0.47506323985558996
CC1C(=C(C)C=C(C)C=1NC1=CC=C(NC2C(C)=C(C(C)=CC=2C)S(O)(=O)=O)C2=C1C(=O)C1=CC=CC=C1C2=O)S(O)(=O)=O,3350.0,4474-24-2,634.78,-0.7224215720455118
CN1CC(CC(C#N)C(=N)O)CC2C1CC1=CNC3=CC=CC2=C13,1000.0,74627-35-3,322.45,-0.49153761872663937
COC1=CC(Br)=C2OC(=CC2=C1)C1CCNCC1,310.0,63638-90-4,310.21,0.00029409988450683933
CN1C2C=CC(N)=CC=2C2CCCCC1=2,229.0,64057-88-1,200.31,-0.05813285138674294
CCSCCOP(=S)(OCC)OCC,7.5,298-03-3,258.38,1.5371976305064368
CC1=CC=CC=C1N1C(=O)C=CC1=O,250.0,4067-01-0,187.21,-0.12561096539801897
CC1=C(Cl)C(=O)OC2=CC(=CC=C21)OP(=O)(OCCCl)OCCCl,900.0,321-55-1,415.6,-0.33556697055418505
NC1=CC2NC3=CC=CC=C3C=2C=C1,964.0,63716-35-8,182.24,-0.7234333271678056
CC1=CC(C)=C(C(=O)P(=O)(C2C=CC=CC=2)C(=O)C2C(C)=CC(C)=CC=2C)C(C)=C1,2000.0,162881-26-7,418.5,-0.6793345333347024
NC1=C(C(C#N)=NN1C1C(Cl)=CC(=CC=1Cl)C(F)(F)F)S(=O)(=O)C(F)(F)F,184.0,120068-36-2,453.17,0.39144332869880444
CC(N)CSC1C=CC(Cl)=CC=1,600.0,29670-17-5,201.74,-0.4733592338914163
CNC(=O)OC1C=C(C=CC=1)N(CC)CC,91.0,2631-26-7,222.32,0.3879371414482219
[O-][N+](=O)C1=CC=CC(Cl)=C1Cl,512.0,3209-22-1,192.0,-0.4259687322722811
CC1(O)C2CC3C(C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C2C(=O)C2C1=CC=CC=2O)N(C)C,807.0,60-54-8,444.48,-0.2590213106645488
CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,6850.0,74764-40-2,366.6,-1.2714981108662275
CCCCCCCCCC1=CC=C(C=C1)OCCOS(O)(=O)=O,10000.0,9014-90-8,344.52,-1.4627855614558691
CCCCCCCCCC1C=CC(O)=CC=1,1620.0,104-40-5,220.39,-0.8663231296412237
OCC[N+](CCO)(CCO)CCO,2250.0,631-41-4,194.29,-1.0637320698357262
ClSC(Cl)(Cl)Cl,82.6,594-42-3,185.88,0.3522526164864486
COC1C=CC2C(C(C3C=CC=CC=3)C(C)(C)OC=2C=1)C1C=CC(=CC=1)OCCBr,500.0,123886-68-0,467.43,-0.029253422047144702
CC[N+]1(C)C2CC(CC1C1OC12)OC(=O)C(CO)C1C=CC=CC=1,2250.0,30286-75-0,332.46,-0.8304431175678151
CC1C=C2OC(=O)C=CC2=CC=1,3800.0,2445-83-2,160.18,-1.3751753072897746
O=C1N(CC2C=CC=CC=2)C2C(CS3CCCC32)N1CC1C=CC=CC=1,2494.0,68-91-7,366.57,-0.8327395296172012
CCCOC(=O)CCC,15000.0,105-66-8,130.21,-2.061446920153402
COC(=O)C(=C)Cl,68.0,80-63-7,120.54,0.24862227442565654
CC(=O)CC(=O)NC1=CC=C(C)C=C1C,3000.0,97-36-9,205.28,-1.1647746156888092
C[N+](C)(C)CCOP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1O)N1C=CC(N)=NC1=O,18501.0,987-78-0,489.39,-1.5775401122396977
CCN1CCCC1CNS(=O)(=O)C1C=C(Cl)C(N)=CC=1OC,1500.0,68677-06-5,347.91,-0.6346243471738477
CCCCC(C)=O,2590.0,591-78-6,100.18,-1.4125187367277563
CC(Br)C=CCl,74.0,64037-53-2,169.45,0.35980985344242084
O=COCCC1C=CC=CC=1,3220.0,104-62-1,150.19,-1.3312148544031641
ClC1(Cl)C2(Cl)C3C(C4C=CC3O4)C1(Cl)C(Cl)=C2Cl,68.0,4/4/5836,366.87,0.7320032870106139
CCC(CC1C(I)=CC(I)=C(N)C=1I)C(O)=O,2986.0,2497-78-1,570.94,-0.71849933268793
CC(C1C=CC=CC=1)N(C)C,420.0,2449-49-2,149.26,-0.449305853113524
CC1C=CC(=CC=1)N(CC1NCCN=1)C1=CC(O)=CC=C1,1250.0,50-60-2,281.39,-0.647601353534019
COP(=O)(OC(C1C=CC(Cl)=CC=1Cl)=C(Br)Br)OC,180.0,42136-30-1,454.86,0.40260524191991476
CC(C)(N)C#C,1470.0,2978-58-7,83.15,-1.247455081192638
C[N+]1([O-])CCOCC1,9300.0,7529-22-8,117.17,-1.8996665186317152
CN(C)CCCN1C2=CC=CC=C2CCC2C=C(O)C=CC1=2,2980.0,303-70-8,296.45,-1.0022648093952726
[O-][N+](=O)C1C=C2N=C(NC2=CC=1Cl)C(F)(F)F,5.547,6609-40-1,265.59,1.6801535530604488
CC[Si](OCC)(OCC)OCC,14000.0,78-07-9,192.37,-1.8619906906912267
O=C(Cl)C(Br)CBr,1200.0,18791-02-1,250.31,-0.6807030458278692
COC(=O)C1C=CC=CC=1O,2820.0,119-36-8,152.16,-1.2679486087260223
OC(=O)C1C=CC=CC=1,4070.0,532-32-1,122.13,-1.522772052126158
NC(=S)NC(=S)NC1C=CC=CC=1,250.0,6635-73-0,211.34,-0.07295830558466841
CCCCCCCCCCCCCC[N+](C)(C)CC1C=CC=CC=1,510.9,139-08-2,332.66,-0.18633531949799378
NC1C=CC(=CC=1)OP(=O)(OC1C=CC(N)=CC=1)OC1C=CC(N)=CC=1,138.0,4232-84-2,371.36,0.429916036710606
O=C1CCC2C=CC=C3CCN1C=23,321.0,57369-32-1,173.23,-0.2678819270201718
O=C(NP(=O)(N1CC1)N1CC1)C1C=C(I)C=CC=1I,500.0,4460-32-6,503.03,0.0026238822028881283
CCN(CCO)C1C=CC=CC=1,1640.0,92-50-2,165.26,-0.9966760996272724
COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,344.0,74940-61-7,333.92,-0.012916010850151245
CC(=C)C(O)=O,1060.0,79-41-4,86.1,-1.0903027138111154
OC1=CC=CC=C1C(O)=O,930.0,54-21-7,138.13,-0.8281949367420683
CC(C)(C)CCCCCCCCCN,300.0,68955-53-3,199.43,-0.1773307654659287
OC(CBr)C(O)C(O)C(O)CBr,1500.0,488-41-5,307.98,-0.6875687444112749
CCCCCCC=CC=O,5000.0,2463-53-8,140.25,-1.5520671344078198
CC(=O)CCC(C)=O,2076.0,110-13-4,114.16,-1.2597133890698298
CC1=CC=CC=C1C1=NC2C(N=C1N)=NC(N)=NC=2N,1800.0,2853-69-2,267.33,-0.8282248067157314
CC1CNC(C)CN1,3160.0,106-55-8,114.22,-1.441944926789651
O=COCC1C=CC=CC=1,1400.0,104-57-4,136.16,-1.0120784929377253
NC(=O)ON=C1CSCCS1,52.0,59375-68-7,192.29,0.5679533558000196
OC1C=CC=CC=1C(=O)OCC1C=CC=CC=1,2227.0,118-58-1,228.26,-0.9892904041039947
CCSC(SCC)=C(C#N)C#N,780.0,18771-38-5,198.34,-0.5946842937930891
O=COCC=CC1C=CC=CC=1,2900.0,104-65-4,162.2,-1.2523471480238189
CCC1(CCN=C1O)C1C=CC=CC=1,990.0,77236-50-1,189.28,-0.7185304673136947
CC(C)(N)CC1C=CC(Cl)=CC=1,150.0,151-06-4,183.7,0.08801789725012704
C[N+]1(CCC(C(=N)[O-])(C2C=CC=CC=2)C2C=CC=CC=2)CCCCCC1,2800.0,15351-05-0,350.55,-0.902408059894311
COC(=O)NC1NC2C=CC(=CC=2N=1)C(=O)C1C=CC=CC=1,714.0,31431-39-7,295.32,-0.38340535202574705
CC1=C(CC(O)=O)C2C=C(C=CC=2N1C(=O)C1C=CC(Cl)=CC=1)OC,12.0,53-86-1,357.81,1.4744712279258496
OCCSCCO,6610.0,111-48-8,122.21,-1.7330947153865475
O=C(OCCCl)C1C=CC=CC=1C(=O)OCCCl,730.0,6279-87-4,291.14,-0.39922098245265547
CCCCCCCCOC(=O)OC1C=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O,196.0,15741-90-9,340.37,0.23969520329750513
CCN(CC)N=O,280.0,55-18-5,102.16,-0.4378771470868604
COC1=CC=CC=C1OCC(O)CO,1510.0,93-14-1,198.24,-0.8817856582611812
N#CC(=CC1=CC=CC=C1Cl)C#N,178.0,2698-41-1,188.62,0.025167738208667124
OC(=O)CN(CC(O)=O)CCN(CC(O)=O)CC(O)=O,2150.0,150-38-9,292.28,-0.8666393612424259
C1N=C(SCO1)C1C=CC=CC=1,650.0,58955-84-3,179.26,-0.5594299645558412
CCOC(=O)C1CC(=O)N(N=1)C1C=CC=CC=1,2000.0,89-33-8,232.26,-0.9350555739613825
BrCC=CCBr,62.0,821-06-7,213.9,0.5378190950732742
ClC1=CC(Cl)=C(C=C1)C(CN1C=NC=C1)OCC1C=CC(Cl)=CC=1,668.0,24169-02-6,381.7,-0.24305430252644689
CC1C=CC(=O)N(CSP(=O)(OCC)OCC)N=1,6.5,51356-11-7,292.33,1.6529600299287455
OCC(O)OC1C=CC(Cl)=CC=1Cl,1070.0,73986-95-5,223.06,-0.680962079820785
CC(CC(O)(C(F)(F)F)C(F)(F)F)=CC(O)(C(F)(F)F)C(F)(F)F,18.0,756-91-2,388.18,1.3337606505925375
CC(C)(OOC(C)(C)C1C=CC=CC=1)C1C=CC=CC=1,4100.0,80-43-3,270.4,-1.1807771694501372
NC1C=CC(=C2C=CC=C(C2=1)S(O)(=O)=O)S(O)(=O)=O,56000.0,117-55-5,303.34,-2.2662583445759887
COC1=NN(CSP(=S)(OC)OC)C(=O)S1,32.0,950-37-8,302.37,0.9753887216019501
CCCCC1=C(OC(=O)C2=CC=CS2)N(C2C=CC=CC=2)N(C2C=CC=CC=2)C1=O,1175.0,87792-14-1,418.55,-0.44829052034293837
CCCCCCCCC=CCCCCCCCCNCCCN,1000.0,7173-62-8,324.67,-0.48855783898835203
OC(CCCN1CCN(CC1)C1C=C(Cl)C=CC=1)C1C=C2CCC(=O)NC2=CC=1,500.0,80834-52-2,413.99,-0.08198015354669211
CC(=O)CC(C1=C(O)C2=CC=CC=C2OC1=O)C1=CC=CO1,400.0,34490-93-2,298.31,-0.1273921792262894
CC1C=C(C=CC=1N=CC1C=CC(=CC=1)OCCC(C)C)C(=O)C1C=CC=CC=1,1500.0,70318-55-7,385.54,-0.5900218160251806
CC(C)(C)SP(=O)(OC)OC,63.4,79985-92-5,198.25,0.4951239381079087
CC1C(Cl)=C(Cl)C2N=C(NC=2C=1Cl)C(F)(F)F,18.286,4228-99-3,303.5,1.220039979979399
O=C1C=CC2C=C(CCCCN3CCN(CC3)C3C=CC=CC=3)C=CC=2N1,500.0,80834-79-3,361.53,-0.14082566316502257
CCCCCCCCOC(CBr)C1C=CC(=CC=1)C1CCCC1,250.0,21270-11-1,381.44,0.183486225052086
COC1C=C(C=CC=1OC)C(=CC(=O)N1CCOCC1)C1C=CC(Cl)=CC=1,4754.0,110488-70-5,387.89,-1.0883505939787517
CC1CCCC2=CC=CC=C21,6700.0,31291-71-1,146.25,-1.6609789279466083
CCC(C(=O)N1CCCC1C)(C1C=CC=CC=1)C1C=CC=CC=1,326.0,34067-03-3,307.47,-0.025414852216832966
CS(CCSP(=O)(OCC)OCC)CC,20.0,64036-99-3,274.43,1.1374015899505119
COP(=O)(OC)N1CCOCC1,5910.0,597-25-1,195.18,-1.4811521672157582
C1OCCO1,5200.0,646-06-0,74.09,-1.8462437488523888
O=C1NOC2=CC=CC=C21,2650.0,21725-69-9,135.13,-1.292494097171665
CC=CC(C)=O,3200.0,625-33-2,84.13,-1.5801990894042954
FC(F)(F)C1NC2C=C(C=CC=2N=1)C(F)(F)F,9.016,399-69-9,254.15,1.4500762110006722
NC1C=C(Cl)C=CC=1OC1C=CC(Cl)=CC=1Cl,2287.0,56966-52-0,288.56,-0.8990300352964418
O=C1C2C3CC1C1C3C3(Cl)C2(Cl)C(Cl)C1(Cl)C3(Cl)Cl,10.0,53494-70-5,380.9,1.5808109726609463
C[N+]([O-])=NCOC1OC(CO)C(O)C(O)C1O,270.0,14901-08-7,252.26,-0.02951537276346963
CNC(=O)OC1=CC=CC=C1OCC#C,60.0,3279-46-7,205.23,0.5340895947605684
CC(C1C2=CC=CC=C2CC=1CCN(C)C)C1C=CC=CN=1,618.0,5636-83-9,292.46,-0.3249219994302692
CC=CC=CCOC(=O)C(C)C,5000.0,16491-24-0,168.26,-1.472989119756427
COP(=S)(OC1C=CC(=CC=1)SSC1C=CC(=CC=1)OP(=S)(OC)OC)OC,12.0,3356-57-8,498.58,1.6185536072138957
CC1C=CC(=CC=1OC(=O)NC)C(C)C,250.0,2752-71-8,207.3,-0.08134070657817677
CC(C)CCCCCCCCCCOP(OCCCCCCCCCCC(C)C)OCCCCCCCCCCC(C)C,13800.0,77745-66-5,629.17,-1.3411110799278507
CC1=NC=C(CSCC)C(CO)=C1O,3770.0,74037-54-0,213.33,-1.2472894168458628
O/C(/NC(CC1C=CC=CC=1)C(O)=O)=N\C1=CC=CC=C1Cl,300.0,5294-61-1,318.78,0.026369811573718333
COC1C=CC(=CC=1)C1=NCOCS1,900.0,58955-83-2,209.29,-0.6334940314521511
NCC1CCC=CO1,1000.0,4781-76-4,113.18,-0.9462303104006907
OC(=O)CC1=CC2=C(C=C1)NCC1=CC=CC=C1C2=O,810.0,68788-33-0,267.3,-0.4814860601221125
CC1C=CC(=CC=1)SP(=S)(OCC)OCC,316.0,953-32-2,276.39,-0.05816475673601003
CCCCC(COCCO)CC,3080.0,1559-35-9,174.32,-1.2472034992622452
CCN(CCOC1=CC2C(=O)C3C=C(C=CC=3C=2C=C1)OCCN(CC)CC)CC,852.0,27591-69-1,410.61,-0.31701007279122456
CC1(C)C2CCC1(C)C(=O)C2Br,4450.0,76-29-9,231.15,-1.284466113206831
CC(C)CCC(C)NC1C=CC(=CC=1)NC1C=CC=CC=1,2100.0,1/4/3081,282.47,-0.8712469647954622
CCSP(=O)(CCl)SCC,35.0,34491-12-8,218.73,0.7958403086047312
COC1N=C(NCC)N=C(NCC)N=1,535.0,673-04-1,197.28,-0.433270722769572
[O-][N+](=O)C1=CN=C(S1)N1CCNC1=O,900.0,61-57-4,214.23,-0.6233622216448936
COC1=CC(=C(N)C=C1)S(O)(=O)=O,10000.0,13244-33-2,203.24,-1.6919908137617419
OCCN1CN(CN(C1)CCO)CCO,1000.0,4/4/4719,219.33,-0.6589019613759508
CN1C(=O)C2=C(N=CN2CCCCN2CCN(CC2)C2C=CC(Cl)=CC=2)N(C)C1=O,505.0,87798-85-4,430.99,-0.06882418451292277
CN(SN1CCOCC1)C(=O)ON=CC(C)(C)SC,1.2,62382-23-4,307.49,2.4086497504363718
S=P(OCCCl)(OCCCl)OCCCl,820.0,10235-09-3,301.57,-0.4344257163878565
COC1=CC=C(NS(=O)(=O)C2C=CC(N)=CC=2)N=N1,2739.0,80-35-3,280.34,-0.9899069632490063
CC1C=C(C)N=C(N=1)SP(=S)(OCCC)OCC,79.0,17702-79-3,306.43,0.5887041898942246
OC(=O)C(CC(O)=O)NC(=O)COC1C=CC(Cl)=CC=1Cl,1000.0,35144-55-9,336.14,-0.4734798042647347
CO,1682.0,124-41-4,32.05,-1.7199979576070572
CN(C)CCCN1C(=O)C2=CC(=CC=C2OC2=CC=CC=C12)[N+]([O-])=O,1690.0,16398-39-3,341.4,-0.6946231878349588
CC(OCCCC)OCCCC,8790.0,871-22-7,174.32,-1.7026416578355728
CC1=CC=CC=C1OCC(O)CN1CC=CCC1,340.0,6775-25-3,247.37,-0.13813188797577597
COP(=O)(OC)SC1C=CC(=CC=1)[N+]([O-])=O,42.9,3820-53-9,263.23,0.7878780915869382
CCC(CC=C)(CC)C(N)=O,400.0,512-48-1,155.27,-0.4109724383234121
CC(=O)OC1=CC=CC=C1C(=O)OC(=O)C1=CC=CC=C1OC(C)=O,2200.0,1466-82-6,342.32,-0.8079904073463299
CCN(CCOC(=O)C(O)(C1C=CC=CC=1)C1C=CC=CC=1)CC,184.0,57-37-4,327.46,0.25034043447785453
C[N+](C)=C1C=CC(C=C1)=C(C1C=CC(=CC=1)N(C)C)C1C=CC(=CC=1)N(C)C,420.0,548-62-9,372.58,-0.052029752029738065
CC1C=C(C(=C(C=1)[N+]([O-])=O)N(CCC)CCC)[N+]([O-])=O,3600.0,8/7/1918,281.35,-1.1070555812772758
CS(=O)C1C=CC(Cl)=CC=1,463.0,934-73-6,174.66,-0.4233875351954987
CN(C)C1C=CN=CC=1,250.0,1122-58-3,122.19,-0.3109043438663775
CC(=O)N(C)C,4390.0,127-19-5,87.14,-1.7022469646423861
CSP(=O)(OC)SC/C(/O)=N/C,100.0,11/4/3344,229.29,0.3603851143046364
CC(NC(CCC1C=CC=CC=1)C(=O)OCC)C(=O)N1CC2C=CC=CC=2CC1C(O)=O,3541.0,82586-55-8,438.57,-0.9070870059374916
CC1C=CC=CC=1,636.0,108-88-3,92.15,-0.8389617760933212
COC1C=C(C=CC=1O)C(O)C(C)NC(C)COC1C=CC=CC=1,1280.0,14358-50-0,331.45,-0.5867919462943193
C[N+]1(C)CCC(CC1)=C(C1C=CC=CC=1)C1C=CC=CC=1,1107.0,62-97-5,278.45,-0.599400398652945
CC(C=O)=CCC,4290.0,623-36-9,98.16,-1.6405227424657765
CC1=CC=CC=C1CC1C=CC=CC=1,3100.0,27776-01-8,182.28,-1.2306226739238615
C/N=N/NC1=CC=C(Cl)C=C1,328.6,40843-82-1,169.63,-0.2871648970139694
O=C(CCCN1CCC2(CCCCC2)CC1)C1C=CC(F)=CC=1,200.0,64-60-8,317.49,0.20070005518223907
CCSSCC,2030.0,110-81-6,122.28,-1.2201406078591617
COC1C=CC2=NC=CC(C(O)C3CC4CCN3CC4C=C)=C2C=1,263.0,1668-99-1,324.46,0.09120541535835928
[O-][N+](=O)C1C=CC(Cl)=CC=1O,1050.0,611-07-4,173.56,-0.7817396576127638
O=S(=O)(C1=CC(Cl)=C(Cl)C=C1Cl)C1C=CC(Cl)=CC=1,566.0,116-29-0,356.05,-0.20130544108245377
[O-][N+](=O)C1=C(Br)C=CC2NC(=NC=21)C(F)(F)F,13.533,14689-58-8,310.04,1.360023646399521
CC(OCCCl)OCCCl,310.0,14689-97-5,187.08,-0.21933433259780616
CC1(C)SC2C(NC(=O)C(C3=CSC=C3)C(O)=O)C(=O)N2C1C(O)=O,16000.0,4697-14-7,384.47,-1.6192575249755896
CC1C=CC(=CC=1)OC(=O)C1C=CC=CC=1O,1300.0,607-88-5,228.26,-0.7555135393767933
CCCCC1C(=O)N(C2C=CC=CC=2)N(C2C=CC=CC=2)C1=O,245.0,50-33-9,308.41,0.09996236696772563
CCOP(=O)(OC1=NC(Cl)=C(Cl)C=C1Cl)OCC,135.0,5598-15-2,334.53,0.39410130204004457
CCCCCCCCCCCC(=O)OC1=C(C2C(C)=CC(C)=CC=2C)C(=O)C2=CC=CC=C12,9500.0,53083-27-5,446.68,-1.3277270978228062
CCN(CC1C(F)=CC=CC=1Cl)C1C(=CC(=CC=1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,3100.0,62924-70-3,421.76,-0.8662963052563757
CC1C=CC(CC2C=CC(C)=CC=2)=CC=1,1700.0,4957-14-6,196.31,-0.937506498323338
CCOC(=O)C1(CCN(CCC2C=CC(N)=CC=2)CC1)C1C=CC=CC=1,175.0,126-12-5,352.52,0.3041457127637874
CC(CCCCCC)P(=O)(C(C)CCCCCC)C(C)CCCCCC,7270.0,33446-90-1,386.72,-1.2741377777954626
CN(C)N(C)N=O,95.0,16339-14-3,103.15,0.0357456270203226
COC1C=CC(=CC=1)NC(=O)CF,10.0,332-35-4,183.2,1.2629254693318315
CC(=NOC(=O)NC)SC(CC)C(N)=O,14.1,92065-18-4,233.33,1.218751468388014
COC1=CC=C(C=C1C(O)CNC(=O)CN)OC,68.8,43218-56-0,254.32,0.5677920766712051
CC(=C)C(=O)OCCO,5621.0,52628-03-2,130.16,-1.6353360453641355
CCCCOP(O)(=O)OCCCC,3525.0,86695-30-9,210.24,-1.2244437734477307
OCC1CCCO1,1600.0,97-99-4,102.15,-1.1948816116874583
OC1=NC(Cl)=C(Cl)C=C1Cl,800.0,6515-38-4,198.43,-0.6054826546097037
NS(=O)(=O)C1C=C2C(=CC=1Cl)NC(CC1CCCC1)NS2(=O)=O,1000.0,742-20-1,379.93,-0.4202964123677521
CCOC(=S)SSSC(=S)OCC,235.0,1851-77-0,274.51,0.06749030751879882
CC(NCCC1C=CC(O)=CC=1)C(O)C1C=CC(O)=CC=1,1840.0,23239-51-2,287.39,-0.806346170625305
CCN(CC)C(=O)CC1C=CC=CC=1,825.0,2431-96-1,191.3,-0.6347389785226292
CC1CC(C)(O)CC(C(O)CC2CC(=O)NC(=O)C2)C1=O,3.0,523-86-4,297.39,1.9962051061783244
CCCCCCCCCCOC1C(=CC(=CC=1OC)C(N)=O)OC,1650.0,14817-09-5,337.51,-0.6891972992528466
CC(OCCOC)OCCOC,3260.0,10143-67-6,178.26,-1.2621636978806314
COC(OC)C1C=CC=CC=1,1220.0,1125-88-8,152.21,-0.9039166447175071
CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1,159.0,21898-19-1,277.22,0.24142743486718687
CC(C)=CCCC(C)=CC#N,3100.0,5585-39-7,149.26,-1.3174182565498962
CC(C)OC(=O)C(=C1SCCS1)C(=O)OC(C)C,1190.0,50512-35-1,290.44,-0.6124905333073726
CCCCCCCCCCCCCCN(CC)C(C)(CO)CO,1500.0,17091-21-3,329.64,-0.6580513535874946
CC1=CC=CC=C1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,880.0,6055-48-7,477.0,-0.2659642931100547
COP(=S)(OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F)OC,250.0,363-97-3,331.23,0.1221896559275764
CCSC(=O)NCCCN(C)C,1300.0,19622-19-6,190.35,-0.8343904711564507
CSP(=O)(OC)SC(CC(=O)OCC)C(=O)OCC,113.0,12/5/3344,330.4,0.46596159516492486
CCOC(N)=O,1809.0,51-79-6,89.11,-1.3075121231919016
CC(=C)C(=O)NCO,1153.0,923-02-4,115.15,-1.000565364994449
CC=CC=CC#N,712.0,1516-01-4,93.14,-0.8833437600401438
NC1=CC2NC3CCCCC=3C=2C=C1,290.0,64057-91-6,186.28,-0.19223176863826236
CCCCCCCCCCCCOS(O)(=O)=O,1300.0,151-41-7,266.45,-0.6883276277299062
[O-][N+](=O)C1=CC=C(C=C2C(=O)N=C3C4=CC=CC=C4N=CN32)C=C1,1290.0,60045-47-8,318.31,-0.6077394277052659
CCS(=O)(=O)C1C=C(C(O)=O)C(=CC=1N)OC,2000.0,71675-87-1,259.31,-0.8872107304909369
CCCCCCC(C)(C)S,5550.0,55646-15-6,160.36,-1.5391969355441921
O=C1CCCCC1(CCN1CCCCCC1)C(=O)OCC1C=CC=CC=1,450.0,1169-26-2,357.54,-0.09988787796691323
COC(=O)C=CC(=O)OC,1909.0,624-48-6,144.14,-1.1220214106702433
O=NN1CN2CN(CN(C2)N=O)C1,940.0,101-25-7,186.21,-0.7031248534946392
CC1C=CC(=CC=1)S(=O)(=O)N(C)N=O,2700.0,80-11-5,214.27,-1.100402394547396
C=C(Cl)Cl,1800.0,75-35-4,96.94,-1.2687694897165656
CCN1C2C=CC(N)=CC=2C2C=CC=CC1=2,144.0,132-32-1,210.3,0.16447678059107143
CC1C=CC=C(C)C=1N(CCOC)C(=O)CCl,1600.0,50563-36-5,255.77,-0.7962703791767844
[O-][N+](=O)C1=CC(=C(O)C(=C1)[N+]([O-])=O)[N+]([O-])=O,200.0,88-89-1,229.12,0.059033004963780354
N#CCCCCCCC#N,244.0,629-40-3,136.22,-0.25314895039213947
CC1OC=CC(=O)C1=O,1410.0,118-71-8,126.12,-1.0484351505795129
ClCC[N+]1(CCCl)CCCO1,7.5,101670-73-9,199.12,1.4240536202088367
NCCCN1CCOCC1,3560.0,123-00-2,144.25,-1.3923341761451062
[O-][N+](=O)C1=CC2NC(=NC=2C=C1)C(F)(F)F,3.663,327-19-5,231.15,1.8000569791095558
COC1=CC(=CC(OC)=C1OCCN1CCOCC1)C(=O)C1C=CC(Cl)=CC=1,1290.0,31848-02-9,405.91,-0.5021599595699847
NC(CCC(O)=O)C(O)=O,10000.0,32221-81-1,147.15,-1.8322397335643703
